Feature1,Feature2,Feature3,Target
82.18600592903562,46.57195226241996,62.2808457641988,447.5148230540186
70.62422271564962,14.710043315605645,32.1112071273769,349.47670467903606
8.134878064189976,33.06065902057014,60.40594599949504,223.11748374029935
8.483771408519193,20.96220882748824,78.19472276643623,217.56527877319377
98.66395785011754,32.167120100631735,25.634042947365103,300.2714956088182
37.427079575612034,36.05681553407457,60.356127093507574,435.46909313344025
37.06421470668909,43.18967214828807,46.62501315827427,412.3042804222747
81.27995672575025,18.256850870424127,72.08853526265032,436.58448940172195
94.72485773838586,10.439833146339218,30.628987366843155,355.1807169324828
98.6001063822871,15.475425202752291,61.55755713356987,332.05969938664714
75.33781852589416,46.0007456739242,70.28691737888661,244.2357580118852
37.62595855309158,44.95560310250061,76.6768531684414,298.4578260827935
8.350071669866876,33.896524086812335,60.99488169737875,330.2058098521626
77.71469159274368,34.020674417346136,49.83048584050564,226.58012890388517
55.840424973580504,36.60146698185022,57.07083441207283,266.1835858133634
42.42220092469763,17.014851144937985,72.1342990687231,379.46758821912164
90.6354385094736,46.57647783699839,54.23658479832978,420.6989342717569
11.119748230615134,26.750820995682925,21.82322358181021,499.5042534178849
49.262510429085914,25.325541129979896,75.85692173041866,479.9339994030673
1.1353644767419069,30.7567082113135,61.37160506189367,392.7695598605575
46.86606419941263,11.878638671002202,60.59080314663479,326.3744159882216
5.630327568183735,16.651334750243176,32.94050914386303,390.8532094124698
11.881791626807193,39.52134465705482,59.53312821395943,435.6954854240696
11.752624677710488,13.311946717005059,43.63186433924951,235.5008572770162
64.92103021160635,34.12608437865553,59.07397862248953,322.97146690888644
74.60448792654233,19.813964387252838,26.395581818479442,451.9406856906852
58.336876509715964,25.571824561679062,59.47071827618216,315.1498855799132
96.21725484745419,21.547749470827995,79.96482354623998,371.561681368156
37.48705795237041,24.226908658597964,22.89272233163336,376.33080825865943
28.571208628186074,38.76183620736982,78.63045105327905,255.3428759400918
86.85991281894603,21.884868624927,44.41447764337224,308.6706324956865
22.359583851945263,32.656185611875884,72.24520702023554,300.35338662257965
96.32225394406113,29.042016087963987,66.94312904349641,207.85901255961943
1.2154474689816341,36.546846614505924,54.02097565920007,207.25752916740657
96.98788267076391,47.47318957299032,64.30695255507959,449.50911310273204
4.315991195057611,39.30288388841001,72.71093367808086,281.9212429918437
89.11431136980711,18.59761514363027,44.24841929906198,355.4236298716446
52.77011090862999,11.247325402451388,39.62198969379432,289.61767207663195
99.29647961193004,20.490561771993004,60.05560313381508,482.20377353460213
7.379656473539886,33.803117228010194,68.47075651647552,277.78902765973214
55.38542844013208,12.057032539370013,65.73710808659695,328.89704382168054
96.9302535619099,29.854649888049455,67.86881893151806,461.81907514538057
52.30978441701488,33.87371395667557,46.13499888877598,452.58007003754255
62.93986381352625,23.369755632678434,69.0700529705013,255.8304253538832
69.57486889846172,40.836488149832874,27.212543322236506,440.79299293871316
45.454106476777326,14.263930125350871,52.669345877650976,337.4560660213678
62.75580800840635,13.00551126943235,20.345519629887296,344.8906616256065
58.43143119231002,39.12755024814413,39.47514979401622,240.04399172478313
90.11580104909889,29.81965264824794,41.98769209228387,224.1804541271374
4.5446380341457875,37.536095857109444,43.770361496555324,418.38179209212956
28.096318959223034,27.39309354414985,61.72803240139173,348.9383457065899
95.04114840765587,19.856081329564272,43.31348607622074,331.0552107845539
89.02637838909163,42.764092706967986,46.921617357351835,418.852468595719
45.56567527857129,41.976635158759166,34.252647852459646,429.65386969733294
62.013259780153675,37.78785883417707,42.39510749776041,247.67245030080608
27.738118298113267,20.885805489198507,33.63617763578909,383.06754484329235
18.81211597237613,33.609226674763484,24.39175542610662,240.60622468330564
46.36984049399822,24.43895587760107,56.206915602882674,425.41252580871367
35.33522280260528,13.663282933065366,60.092767913300975,397.0865468801419
58.365611185087204,46.692543018489715,57.16942076057687,486.9843863250374
7.773463696498483,15.472745236758456,47.80964262803434,220.68740490692636
97.43948076661665,48.0094941528321,42.78714681075379,217.1164163453763
98.62107444796028,27.84023091831823,71.80001897430952,284.65612240796
